"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/04/2024","AirNow","482010066","1","9.2","ug/m3 LC","51","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/05/2024","AirNow","482010066","1","3.6","ug/m3 LC","20","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/06/2024","AirNow","482010066","1","6.2","ug/m3 LC","34","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/07/2024","AirNow","482010066","1","8.8","ug/m3 LC","49","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/08/2024","AirNow","482010066","1","8.4","ug/m3 LC","47","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/09/2024","AirNow","482010066","1","2.9","ug/m3 LC","16","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/10/2024","AirNow","482010066","1","4.2","ug/m3 LC","23","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/11/2024","AirNow","482010066","1","7.5","ug/m3 LC","42","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/12/2024","AirNow","482010066","1","7.6","ug/m3 LC","42","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/13/2024","AirNow","482010066","1","6.7","ug/m3 LC","37","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/14/2024","AirNow","482010066","1","5.1","ug/m3 LC","28","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/15/2024","AirNow","482010066","1","4.6","ug/m3 LC","26","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/16/2024","AirNow","482010066","1","2.3","ug/m3 LC","13","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/17/2024","AirNow","482010066","1","7","ug/m3 LC","39","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/18/2024","AirNow","482010066","1","8.4","ug/m3 LC","47","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/19/2024","AirNow","482010066","1","5.6","ug/m3 LC","31","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/20/2024","AirNow","482010066","1","7","ug/m3 LC","39","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/21/2024","AirNow","482010066","1","9.9","ug/m3 LC","52","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/22/2024","AirNow","482010066","1","7.1","ug/m3 LC","39","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/23/2024","AirNow","482010066","1","5.4","ug/m3 LC","30","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/24/2024","AirNow","482010066","1","2.5","ug/m3 LC","14","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/25/2024","AirNow","482010066","1","5","ug/m3 LC","28","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/26/2024","AirNow","482010066","1","10.9","ug/m3 LC","54","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/27/2024","AirNow","482010066","1","2.4","ug/m3 LC","13","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/28/2024","AirNow","482010066","1","4.1","ug/m3 LC","23","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/29/2024","AirNow","482010066","1","6.7","ug/m3 LC","37","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/30/2024","AirNow","482010066","1","4.1","ug/m3 LC","23","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"01/31/2024","AirNow","482010066","1","5.4","ug/m3 LC","30","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/01/2024","AirNow","482010066","1","6.1","ug/m3 LC","34","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/02/2024","AirNow","482010066","1","6.3","ug/m3 LC","35","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/03/2024","AirNow","482010066","1","1.6","ug/m3 LC","9","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/04/2024","AirNow","482010066","1","7","ug/m3 LC","39","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/05/2024","AirNow","482010066","1","4.2","ug/m3 LC","23","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/06/2024","AirNow","482010066","1","7.8","ug/m3 LC","43","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/07/2024","AirNow","482010066","1","5.1","ug/m3 LC","28","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/08/2024","AirNow","482010066","1","5.4","ug/m3 LC","30","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/09/2024","AirNow","482010066","1","6","ug/m3 LC","33","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/10/2024","AirNow","482010066","1","6.9","ug/m3 LC","38","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/11/2024","AirNow","482010066","1","4","ug/m3 LC","22","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/12/2024","AirNow","482010066","1","2.9","ug/m3 LC","16","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/13/2024","AirNow","482010066","1","4.8","ug/m3 LC","27","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/14/2024","AirNow","482010066","1","5.3","ug/m3 LC","29","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/15/2024","AirNow","482010066","1","5.3","ug/m3 LC","29","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/17/2024","AirNow","482010066","1","4.5","ug/m3 LC","25","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/18/2024","AirNow","482010066","1","6.4","ug/m3 LC","36","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/19/2024","AirNow","482010066","1","8.8","ug/m3 LC","49","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/20/2024","AirNow","482010066","1","6.1","ug/m3 LC","34","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/21/2024","AirNow","482010066","1","4.5","ug/m3 LC","25","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/22/2024","AirNow","482010066","1","9.1","ug/m3 LC","51","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/23/2024","AirNow","482010066","1","7.5","ug/m3 LC","42","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/24/2024","AirNow","482010066","1","5.1","ug/m3 LC","28","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/25/2024","AirNow","482010066","1","5.2","ug/m3 LC","29","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/26/2024","AirNow","482010066","1","9.4","ug/m3 LC","52","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/27/2024","AirNow","482010066","1","14.9","ug/m3 LC","62","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/28/2024","AirNow","482010066","1","10.1","ug/m3 LC","53","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"02/29/2024","AirNow","482010066","1","8.8","ug/m3 LC","49","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/01/2024","AirNow","482010066","1","11.3","ug/m3 LC","55","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/02/2024","AirNow","482010066","1","11.9","ug/m3 LC","56","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/03/2024","AirNow","482010066","1","10","ug/m3 LC","53","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/04/2024","AirNow","482010066","1","8.6","ug/m3 LC","48","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/05/2024","AirNow","482010066","1","10.9","ug/m3 LC","54","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/06/2024","AirNow","482010066","1","9.6","ug/m3 LC","52","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/07/2024","AirNow","482010066","1","7.4","ug/m3 LC","41","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/08/2024","AirNow","482010066","1","13.8","ug/m3 LC","60","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/09/2024","AirNow","482010066","1","4.2","ug/m3 LC","23","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/10/2024","AirNow","482010066","1","6.4","ug/m3 LC","36","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/11/2024","AirNow","482010066","1","6.2","ug/m3 LC","34","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/12/2024","AirNow","482010066","1","7.4","ug/m3 LC","41","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/13/2024","AirNow","482010066","1","7.9","ug/m3 LC","44","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/14/2024","AirNow","482010066","1","16.1","ug/m3 LC","64","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/15/2024","AirNow","482010066","1","14","ug/m3 LC","60","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/16/2024","AirNow","482010066","1","11.4","ug/m3 LC","55","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/17/2024","AirNow","482010066","1","8","ug/m3 LC","44","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/18/2024","AirNow","482010066","1","3.4","ug/m3 LC","19","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/19/2024","AirNow","482010066","1","4.8","ug/m3 LC","27","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/20/2024","AirNow","482010066","1","4.5","ug/m3 LC","25","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/21/2024","AirNow","482010066","1","3.9","ug/m3 LC","22","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/22/2024","AirNow","482010066","1","4.9","ug/m3 LC","27","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/23/2024","AirNow","482010066","1","12.6","ug/m3 LC","58","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/24/2024","AirNow","482010066","1","12","ug/m3 LC","56","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/25/2024","AirNow","482010066","1","12.3","ug/m3 LC","57","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/26/2024","AirNow","482010066","1","5.3","ug/m3 LC","29","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/27/2024","AirNow","482010066","1","7","ug/m3 LC","39","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/28/2024","AirNow","482010066","1","9.8","ug/m3 LC","52","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/29/2024","AirNow","482010066","1","4.3","ug/m3 LC","24","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/30/2024","AirNow","482010066","1","5","ug/m3 LC","28","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"03/31/2024","AirNow","482010066","1","11","ug/m3 LC","55","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/01/2024","AirNow","482010066","1","17","ug/m3 LC","66","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/02/2024","AirNow","482010066","1","7.5","ug/m3 LC","42","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/03/2024","AirNow","482010066","1","3","ug/m3 LC","17","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/04/2024","AirNow","482010066","1","8.5","ug/m3 LC","47","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/05/2024","AirNow","482010066","1","5.3","ug/m3 LC","29","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/06/2024","AirNow","482010066","1","6.8","ug/m3 LC","38","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/07/2024","AirNow","482010066","1","12.5","ug/m3 LC","57","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/08/2024","AirNow","482010066","1","13.2","ug/m3 LC","59","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/09/2024","AirNow","482010066","1","14.5","ug/m3 LC","61","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/10/2024","AirNow","482010066","1","4","ug/m3 LC","22","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/11/2024","AirNow","482010066","1","5.8","ug/m3 LC","32","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/12/2024","AirNow","482010066","1","6","ug/m3 LC","33","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/13/2024","AirNow","482010066","1","5.7","ug/m3 LC","32","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/14/2024","AirNow","482010066","1","8.3","ug/m3 LC","46","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/15/2024","AirNow","482010066","1","9.3","ug/m3 LC","51","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/16/2024","AirNow","482010066","1","17","ug/m3 LC","66","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/17/2024","AirNow","482010066","1","14.2","ug/m3 LC","61","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/18/2024","AirNow","482010066","1","14.9","ug/m3 LC","62","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/19/2024","AirNow","482010066","1","16.6","ug/m3 LC","65","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/20/2024","AirNow","482010066","1","10","ug/m3 LC","53","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/21/2024","AirNow","482010066","1","3.4","ug/m3 LC","19","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/22/2024","AirNow","482010066","1","6.3","ug/m3 LC","35","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/23/2024","AirNow","482010066","1","5.2","ug/m3 LC","29","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/24/2024","AirNow","482010066","1","6.1","ug/m3 LC","34","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/25/2024","AirNow","482010066","1","9.5","ug/m3 LC","52","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/26/2024","AirNow","482010066","1","12.7","ug/m3 LC","58","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/27/2024","AirNow","482010066","1","14.3","ug/m3 LC","61","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/28/2024","AirNow","482010066","1","14.9","ug/m3 LC","62","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"04/29/2024","AirNow","482010066","1","11.4","ug/m3 LC","55","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/01/2024","AirNow","482010066","1","7.8","ug/m3 LC","43","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
"05/04/2024","AirNow","482010066","1","8.7","ug/m3 LC","48","Houston Westhollow","1","100.0000","88101","PM2.5 - Local Conditions","","","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.723333","-95.635833"
